ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL
2015,8,32,1,1,169,0111.0070,1,N,1,6,2,,5,4,0,6,1500,550.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,24/08/2015,MAURO,100,550
2015,8,32,1,1,169,0113.0010,0,N,1,4,9,0,20,20,,900,45000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,169,0119.1030,1,S,1,6,2,,40,28,0,22,786,2500.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015.,24/08/2015,MAURO,100,2500
2015,8,32,1,1,169,0119.1030,2,S,1,6,9,,20,20,100,16,800,2500.00,,19/08/2015,DANIELSSILVA,100,2500
2015,8,32,1,1,169,0119.2050,0,N,1,4,9,0,70,70,,3150,45000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,169,0119.3020,0,S,1,4,9,,10,10,,300,30000,,O período de estiagem favoreceu o desenvolvimento da cultura que é irrigada e não admite chuvas em excesso.,24/08/2015,MAURO,0,0
2015,8,32,1,1,169,0119.4040,0,N,1,4,9,0,30,30,,480,16000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,169,0119.9010,0,N,1,4,9,,5,5,,75,15000,,,19/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,169,0121.3110,0,S,1,4,9,,6,6,,90,15000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,169,0121.6040,0,N,1,5,2,,5,4,0,32,8000,550.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura. Abril/2015 - ALTERADO por MAURO para 8.000 kg/ha. REVISAR RENDIMENTO.,01/08/2015,SISTEMA,30,550
2015,8,32,1,1,169,0131.0010,0,N,1,4,9,0,15,15,,135,9000,,,19/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,169,0133.1070,0,N,1,4,9,4,2,2,,20,10000,,Sem tratos culturais,19/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,169,0133.2080,0,S,1,5,2,0,3,3,10,70,23333,960.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,19/08/2015,DANIELSSILVA,60,960
2015,8,32,1,1,169,0133.2340,0,N,1,4,9,20,40,40,,400,10000,,,19/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,169,0133.2360,0,N,1,4,9,1,3,3,,60,20000,,,19/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,169,0133.3030,0,N,1,4,9,0,10,10,,50,5000,,"Trata-se de coco plantado sem tratos culturais e espalhado pelo município, sem área solteira.",01/08/2015,SISTEMA,0,0
2015,8,32,1,1,169,0134.0021,0,N,1,5,2,50,850,850,30,612,720,5430.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,20/08/2015,DANIELSSILVA,95,5135.79
2015,8,32,1,1,169,0134.0022,0,N,1,6,2,200,1400,1400,10,1344,960,5330.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,20/08/2015,DANIELSSILVA,100,4808
2015,8,32,1,1,169,0134.0022,0,S,1,6,2,400,500,500,10,810,1620,5330.00,"Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura. JUNHO 2015 = Reflexo da Seca na Granação reduziu a produção. Rosetas Vazias, Ramos Banguelas.",20/08/2015,DANIELSSILVA,100,4808
2015,8,32,1,1,169,0139.1060,0,N,1,12,9,5,0,0,,0,0,,Em desenvolvimento,24/08/2015,MAURO,0,0
2015,8,32,1,1,169,0139.2010,0,N,1,12,9,60,0,0,,0,0,,Cultura em Desenvolvimento,24/08/2015,MAURO,0,0
2015,8,32,1,1,169,9119.4040,0,N,1,4,9,0,20,20,,320,16000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0111.0020,1,N,1,6,9,,100,100,0,300,3000,1000.00,,01/08/2015,SISTEMA,100,1000
2015,8,32,1,1,904,0111.0070,1,N,1,6,2,,280,56,0,129,2304,550.00,,01/08/2015,SISTEMA,100,550
2015,8,32,1,1,904,0119.1030,1,S,1,6,2,,140,24,0,19,792,2500.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,01/08/2015,SISTEMA,100,2500
2015,8,32,1,1,904,0119.1030,2,S,1,4,9,,40,40,,24,600,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0119.2050,0,N,1,4,9,0,50,50,,2250,45000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0119.3010,0,N,1,4,9,2,1,1,,35,35000,,"Trata-se de cultura em desenvolvimento no município, altamente tecnificada e sob orientação do Incaper.",01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0119.3020,0,N,1,4,9,,3,3,,120,40000,,"A falta de chuvas favoreceu a cultura, principalmente porque foi plantada fora do tempo, onde as águas prejudicariam a produção de melancia.",01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0119.4040,0,N,1,4,9,0,25,25,,400,16000,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0121.6040,0,N,1,5,2,,24,10,0,80,8000,550.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura. Abril/2015 - ALTERADO por MAURO para 8.000 kg/ha. REVISAR RENDIMENTO.,01/08/2015,SISTEMA,60,550
2015,8,32,1,1,904,0132.0010,0,N,1,4,9,2,1,1,,8,8000,,Trata-se de cultura em desenvolvimento no município.,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0133.2080,0,N,9,5,9,0,11,11,20,44,4000,960.00,outubro - Falta de técnicas adequadas,20/08/2015,DANIELSSILVA,70,960
2015,8,32,1,1,904,0133.2080,0,S,9,5,2,24,95,95,20,599,6305,960.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,20/08/2015,DANIELSSILVA,70,960
2015,8,32,1,1,904,0133.2340,0,N,1,4,9,21,59,59,,1062,18000,,Queda no rendimento devido a seca em Dezembro 2014 / Janeiro 2015. Manga do Pólo é a Manga Ubá ( Manguita).,20/08/2015,DANIELSSILVA,0,0
2015,8,32,1,1,904,0133.3030,0,N,1,4,9,0,120,120,,1080,9000,,Falta de tratos culturais adequados,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0134.0022,0,N,1,6,2,100,2150,2150,10,1935,900,5330.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,20/08/2015,DANIELSSILVA,100,4808
2015,8,32,1,1,904,0134.0022,0,S,1,6,2,800,3600,3600,10,5540,1539,5330.00,"Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura. JUNHO 2015 = Reflexo da Seca na Granação reduziu a produção. Rosetas Vazias, Ramos Banguelas.",20/08/2015,DANIELSSILVA,100,4808
2015,8,32,1,1,904,0135.0010,0,N,1,4,9,3,2,2,,1,500,,,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,0139.2010,0,N,1,4,9,35,2,2,,5,2500,,Condições de solo favoráveis,01/08/2015,SISTEMA,0,0
2015,8,32,1,1,904,9119.4040,0,N,1,4,9,0,15,15,,240,16000,,,01/08/2015,SISTEMA,0,0
