ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL
2014,12,32,1,1,169,0111.0020,1,S,1,6,9,,15,15,0,45,3000,800.00,,01/12/2014,SISTEMA,100,800
2014,12,32,1,1,169,0111.0070,1,N,1,6,9,,40,40,0,72,1800,650.00,,01/12/2014,SISTEMA,100,650
2014,12,32,1,1,169,0111.0070,2,N,9,6,9,,5,5,0,8,1600,650.00,"cultura com baixo rendimento, sem irrigação.",01/12/2014,SISTEMA,100,650
2014,12,32,1,1,169,0113.0010,0,N,1,6,9,0,20,20,100,900,45000,50.00,,16/12/2014,DANIELSSILVA,100,50
2014,12,32,1,1,169,0119.1040,1,N,1,6,9,,40,40,0,32,800,2600.00,,01/12/2014,SISTEMA,100,2600
2014,12,32,1,1,169,0119.1040,2,N,9,6,9,,20,20,0,16,800,2600.00,,01/12/2014,SISTEMA,100,2600
2014,12,32,1,1,169,0119.2050,0,N,1,6,9,0,70,70,100,3150,45000,50.00,,16/12/2014,DANIELSSILVA,100,50
2014,12,32,1,1,169,0119.3020,0,S,1,6,9,,7,7,100,175,25000,500.00,,16/12/2014,DANIELSSILVA,100,500
2014,12,32,1,1,169,0119.4040,0,N,1,6,9,0,50,50,100,750,15000,130.00,,16/12/2014,DANIELSSILVA,100,130
2014,12,32,1,1,169,0119.9010,0,N,1,6,9,,5,5,100,75,15000,340.00,,16/12/2014,DANIELSSILVA,100,340
2014,12,32,1,1,169,0121.3110,0,S,1,6,9,,5,5,100,75,15000,2200.00,,16/12/2014,DANIELSSILVA,100,2200
2014,12,32,1,1,169,0121.6040,0,N,1,6,9,,5,5,100,9,1800,700.00,,16/12/2014,DANIELSSILVA,100,700
2014,12,32,1,1,169,0131.0010,0,N,1,6,9,1,15,15,100,135,9000,920.00,,16/12/2014,DANIELSSILVA,100,920
2014,12,32,1,1,169,0133.1070,0,N,1,6,9,4,2,2,100,20,10000,900.00,Produto em início no município,16/12/2014,DANIELSSILVA,100,900
2014,12,32,1,1,169,0133.2340,0,N,1,6,9,20,40,40,100,400,10000,600.00,,16/12/2014,DANIELSSILVA,100,600
2014,12,32,1,1,169,0133.3030,0,N,1,6,9,0,10,10,100,50,5000,420.00,Falta de Tratos Culturais adequados.,16/12/2014,DANIELSSILVA,100,420
2014,12,32,1,1,169,0134.0021,0,N,1,6,9,50,850,850,0,765,900,4960.00,,01/12/2014,SISTEMA,100,4960
2014,12,32,1,1,169,0134.0022,0,N,1,6,9,200,1400,1400,0,1680,1200,4100.00,,01/12/2014,SISTEMA,100,4100
2014,12,32,1,1,169,0134.0022,0,S,1,6,9,400,500,500,0,1200,2400,4100.00,,01/12/2014,SISTEMA,100,4100
2014,12,32,1,1,169,0139.1060,0,N,1,12,9,4,0,0,,0,0,,Produto em Desenvolvimento Vegetativo.,01/12/2014,SISTEMA,0,0
2014,12,32,1,1,169,0139.2010,0,N,1,12,9,60,0,0,,0,0,,Produto em Desenvolvimento.,01/12/2014,SISTEMA,0,0
2014,12,32,1,1,904,0111.0020,1,N,1,6,9,,200,200,0,400,2000,800.00,,01/12/2014,SISTEMA,100,800
2014,12,32,1,1,904,0111.0070,1,N,1,6,9,,280,280,0,667,2382,650.00,,01/12/2014,SISTEMA,100,650
2014,12,32,1,1,904,0119.1040,1,N,1,6,9,,140,140,0,84,600,2600.00,,01/12/2014,SISTEMA,100,2600
2014,12,32,1,1,904,0119.1040,2,N,9,6,9,,70,70,0,42,600,2600.00,,01/12/2014,SISTEMA,100,2600
2014,12,32,1,1,904,0119.2050,0,N,1,6,9,0,47,47,100,940,20000,50.00,"Trata-se de uma cana para gado, sem tratos culturais",18/12/2014,DANIELSSILVA,100,50
2014,12,32,1,1,904,0119.3010,0,N,1,6,9,2,1,1,100,35,35000,1400.00,Condições de Solo Favoráveis e mudas de boa qualidade,18/12/2014,DANIELSSILVA,100,1400
2014,12,32,1,1,904,0119.3020,0,N,1,6,9,,3,3,100,60,20000,500.00,,18/12/2014,DANIELSSILVA,100,500
2014,12,32,1,1,904,0119.4040,0,N,1,6,9,0,42,42,100,630,15000,250.00,,18/12/2014,DANIELSSILVA,100,250
2014,12,32,1,1,904,0121.6040,0,N,1,6,9,,24,24,100,69,2875,700.00,,18/12/2014,DANIELSSILVA,100,700
2014,12,32,1,1,904,0132.0020,0,N,1,6,9,2,1,1,100,8,8000,3000.00,Cultura em experiência.,18/12/2014,DANIELSSILVA,100,3000
